code,description,mdc,adrg
M02.92,Reactive arthropathy unsp upper arm,08,I69
M02.93,Reactive arthropathy unsp forearm,08,I69
M02.94,Reactive arthropathy unspecified hand,08,~I02
M02.94,Reactive arthropathy unspecified hand,08,I30
M02.94,Reactive arthropathy unspecified hand,08,I69
M02.95,Reactive arthrpthy unsp pelv rgn & thgh,08,I69
M02.96,Reactive arthropathy unsp lower leg,08,I69
M02.97,Reactive arthropathy unsp ankle & foot,08,I69
M02.98,Reactive arthropathy unspecified other,08,I69
M02.99,Reactive arthropathy unsp site unsp,08,I69
M03.00,Postmeningoc arthritis mult sites A39.8+,08,I12
M03.00,Postmeningoc arthritis mult sites A39.8+,08,I67
M03.01,Postmeningoc arthritis shoulder (A39.8+),08,I12
M03.01,Postmeningoc arthritis shoulder (A39.8+),08,I67
M03.02,Postmeningoc arthritis upp arm (A39.8+),08,I12
M03.02,Postmeningoc arthritis upp arm (A39.8+),08,I67
M03.03,Postmeningoc arthritis forearm (A39.8+),08,I12
M03.03,Postmeningoc arthritis forearm (A39.8+),08,I67
M03.04,Postmeningoc arthritis hand (A39.8+),08,I12
M03.04,Postmeningoc arthritis hand (A39.8+),08,I67
M03.05,Postmeningoc arthr pelv thigh (A39.8+),08,I12
M03.05,Postmeningoc arthr pelv thigh (A39.8+),08,I67
M03.06,Postmeningoc arthritis lower leg(A39.8+),08,I12
M03.06,Postmeningoc arthritis lower leg(A39.8+),08,I67
M03.07,Postmeningoc arthr ankle foot (A39.8+),08,I12
M03.07,Postmeningoc arthr ankle foot (A39.8+),08,I67
M03.08,Postmeningoc arthritis other (A39.8+),08,I12
M03.08,Postmeningoc arthritis other (A39.8+),08,I67
M03.09,Postmeningoc arthritis sit unsp (A39.8+),08,I12
M03.09,Postmeningoc arthritis sit unsp (A39.8+),08,I67
M03.10,Postinf arthropathy in syphilis mult sit,08,I12
M03.10,Postinf arthropathy in syphilis mult sit,08,I67
M03.11,Postinf arthropathy in syphilis shoulder,08,I12
M03.11,Postinf arthropathy in syphilis shoulder,08,I67
M03.12,Postinf arthropathy in syphilis upp arm,08,I12
M03.12,Postinf arthropathy in syphilis upp arm,08,I67
M03.13,Postinf arthropathy in syphilis forearm,08,I12
M03.13,Postinf arthropathy in syphilis forearm,08,I67
M03.14,Postinf arthropathy in syphilis hand,08,I12
M03.14,Postinf arthropathy in syphilis hand,08,I67
M03.15,Postinf arthrpthy in syphilis pelv thigh,08,I12
M03.15,Postinf arthrpthy in syphilis pelv thigh,08,I67
M03.16,Postinf arthropathy in syphilis low leg,08,I12
M03.16,Postinf arthropathy in syphilis low leg,08,I67
M03.17,Postinf arthrpthy in syphilis ankle foot,08,I12
M03.17,Postinf arthrpthy in syphilis ankle foot,08,I67
M03.18,Postinf arthropathy in syphilis other,08,I12
M03.18,Postinf arthropathy in syphilis other,08,I67
M03.19,Postinf arthrpthy in syphilis site unsp,08,I12
M03.19,Postinf arthrpthy in syphilis site unsp,08,I67
M03.20,Oth postinf arthrpthy dis cl/e mult site,08,I12
M03.20,Oth postinf arthrpthy dis cl/e mult site,08,I67
M03.21,Oth postinf arthrpthy dis cl/e shoulder,08,I12
M03.21,Oth postinf arthrpthy dis cl/e shoulder,08,I67
M03.22,Oth postinf arthrpthy dis cl/e upp arm,08,I12
M03.22,Oth postinf arthrpthy dis cl/e upp arm,08,I67
M03.23,Oth postinf arthrpthy dis cl/e forearm,08,I12
M03.23,Oth postinf arthrpthy dis cl/e forearm,08,I67
M03.24,Oth postinf arthropathy in dis cl/e hand,08,~I02
M03.24,Oth postinf arthropathy in dis cl/e hand,08,I12
M03.24,Oth postinf arthropathy in dis cl/e hand,08,I30
M03.24,Oth postinf arthropathy in dis cl/e hand,08,I67
M03.25,Oth postinf arthrpthy dis cl/e pelv thgh,08,I12
M03.25,Oth postinf arthrpthy dis cl/e pelv thgh,08,I67
M03.26,Oth postinf arthrpthy dis cl/e lower leg,08,I12
M03.26,Oth postinf arthrpthy dis cl/e lower leg,08,I67
M03.27,Oth postinf arthrpthy dis cl/e ankle ft,08,I12
M03.27,Oth postinf arthrpthy dis cl/e ankle ft,08,I67
M03.28,Oth postinf arthrpthy in dis cl/e other,08,I12
M03.28,Oth postinf arthrpthy in dis cl/e other,08,I67
M03.29,Oth postinf arthrpthy dis cl/e site unsp,08,I12
M03.29,Oth postinf arthrpthy dis cl/e site unsp,08,I67
M03.60,React arthrpthy in oth dis cl/e mult sit,08,I69
M03.61,React arthrpthy in oth dis cl/e shoulder,08,I69
M03.62,React arthrpthy in oth dis cl/e upp arm,08,I69
M03.63,React arthrpthy in oth dis cl/e forearm,08,I69
M03.64,React arthropathy in oth dis cl/e hand,08,~I02
M03.64,React arthropathy in oth dis cl/e hand,08,I30
M03.64,React arthropathy in oth dis cl/e hand,08,I69
M03.65,React arthrpthy oth dis cl/e pelv thigh,08,I69
M03.66,React arthrpthy in oth dis cl/e low leg,08,I69
M03.67,React arthrpthy in oth dis cl/e ankle ft,08,I69
M03.68,React arthrpthy in oth dis cl/e other,08,I69
M03.69,React arthrpthy in oth dis cl/e sit unsp,08,I69
M05.00,Felty's syndrome multiple sites,08,I12
M05.00,Felty's syndrome multiple sites,08,I66
M05.01,Felty's syndrome shoulder region,08,I12
M05.01,Felty's syndrome shoulder region,08,I66
M05.02,Felty's syndrome upper arm,08,I12
M05.02,Felty's syndrome upper arm,08,I66
M05.03,Felty's syndrome forearm,08,I12
M05.03,Felty's syndrome forearm,08,I66
M05.04,Felty's syndrome hand,08,~I02
M05.04,Felty's syndrome hand,08,I12
M05.04,Felty's syndrome hand,08,I30
M05.04,Felty's syndrome hand,08,I66
M05.05,Felty's syndrome pelvic region & thigh,08,I12
M05.05,Felty's syndrome pelvic region & thigh,08,I66
M05.06,Felty's syndrome lower leg,08,I12
M05.06,Felty's syndrome lower leg,08,I66
M05.07,Felty's syndrome ankle and foot,08,I12
M05.07,Felty's syndrome ankle and foot,08,I66
M05.08,Felty's syndrome other,08,I12
M05.08,Felty's syndrome other,08,I66
M05.09,Felty's syndrome site unspecified,08,I12
M05.09,Felty's syndrome site unspecified,08,I66
M05.10,Rheumatoid lung disease multiple sites,04,E74
M05.11,Rheumatoid lung disease shoulder region,04,E74
M05.12,Rheumatoid lung disease upper arm,04,E74
M05.13,Rheumatoid lung disease forearm,04,E74
M05.14,Rheumatoid lung disease hand,04,E74
M05.15,Rheumatoid lung dis pelvic region thigh,04,E74
M05.16,Rheumatoid lung disease lower leg,04,E74
M05.17,Rheumatoid lung disease ankle and foot,04,E74
M05.18,Rheumatoid lung disease other,04,E74
M05.19,Rheumatoid lung disease site unsp,04,E74
M05.20,Rheumatoid vasculitis multiple sites,08,I12
M05.20,Rheumatoid vasculitis multiple sites,08,I66
M05.21,Rheumatoid vasculitis shoulder region,08,I12
M05.21,Rheumatoid vasculitis shoulder region,08,I66
M05.22,Rheumatoid vasculitis upper arm,08,I12
M05.22,Rheumatoid vasculitis upper arm,08,I66
M05.23,Rheumatoid vasculitis forearm,08,I12
M05.23,Rheumatoid vasculitis forearm,08,I66
M05.24,Rheumatoid vasculitis hand,08,~I02
M05.24,Rheumatoid vasculitis hand,08,I12
M05.24,Rheumatoid vasculitis hand,08,I30
M05.24,Rheumatoid vasculitis hand,08,I66
M05.25,Rheumatoid vasculitis pelvic region thgh,08,I12
M05.25,Rheumatoid vasculitis pelvic region thgh,08,I66
M05.26,Rheumatoid vasculitis lower leg,08,I12
M05.26,Rheumatoid vasculitis lower leg,08,I66
M05.27,Rheumatoid vasculitis ankle and foot,08,I12
M05.27,Rheumatoid vasculitis ankle and foot,08,I66
M05.28,Rheumatoid vasculitis other,08,I12
M05.28,Rheumatoid vasculitis other,08,I66
M05.29,Rheumatoid vasculitis site unspecified,08,I12
M05.29,Rheumatoid vasculitis site unspecified,08,I66
M05.30,Rheum arthr inv oth org & sys mult sites,08,I12
M05.30,Rheum arthr inv oth org & sys mult sites,08,I66
M05.31,Rheum arthr inv oth organ & sys shoulder,08,I12
M05.31,Rheum arthr inv oth organ & sys shoulder,08,I66
M05.32,Rheum arthr inv oth org & sys upper arm,08,I12
M05.32,Rheum arthr inv oth org & sys upper arm,08,I66
M05.33,Rheum arthr inv oth organs & sys forearm,08,I12
M05.33,Rheum arthr inv oth organs & sys forearm,08,I66
M05.34,Rheum arthr inv oth organs & system hand,08,~I02
M05.34,Rheum arthr inv oth organs & system hand,08,I12
M05.34,Rheum arthr inv oth organs & system hand,08,I30
M05.34,Rheum arthr inv oth organs & system hand,08,I66
M05.35,Rheum arthr inv oth org & sys pelv thigh,08,I12
M05.35,Rheum arthr inv oth org & sys pelv thigh,08,I66
M05.36,Rheum arthr inv oth organs & sys low leg,08,I12
M05.36,Rheum arthr inv oth organs & sys low leg,08,I66
M05.37,Rheum arthr inv oth org & sys ankle foot,08,I12
M05.37,Rheum arthr inv oth org & sys ankle foot,08,I66
M05.38,Rheum arthr inv oth organ & system other,08,I12
M05.38,Rheum arthr inv oth organ & system other,08,I66
M05.39,Rheum arthr inv oth org & sys site unsp,08,I12
M05.39,Rheum arthr inv oth org & sys site unsp,08,I66
M05.80,Oth seropos rheum arthritis mult sites,08,I12
M05.80,Oth seropos rheum arthritis mult sites,08,I69
M05.81,Oth seropos rheum arthritis shoulder,08,I12
M05.81,Oth seropos rheum arthritis shoulder,08,I69
M05.82,Oth seropos rheum arthritis upper arm,08,I12
M05.82,Oth seropos rheum arthritis upper arm,08,I69
M05.83,Oth seropos rheum arthritis forearm,08,I12
M05.83,Oth seropos rheum arthritis forearm,08,I69
M05.84,Other seropositive rheum arthritis hand,08,~I02
M05.84,Other seropositive rheum arthritis hand,08,I12
M05.84,Other seropositive rheum arthritis hand,08,I30
M05.84,Other seropositive rheum arthritis hand,08,I69
M05.85,Oth seropos rheum arthr pelv rgn & thgh,08,I12
M05.85,Oth seropos rheum arthr pelv rgn & thgh,08,I69
M05.86,Oth seropos rheum arthritis lower leg,08,I12
M05.86,Oth seropos rheum arthritis lower leg,08,I69
M05.87,Oth seropos rheum arthritis ankle foot,08,I12
M05.87,Oth seropos rheum arthritis ankle foot,08,I69
M05.88,Oth seropositive rheum arthritis other,08,I12
M05.88,Oth seropositive rheum arthritis other,08,I69
M05.89,Oth seropos rheum arthritis site unsp,08,I12
M05.89,Oth seropos rheum arthritis site unsp,08,I69
M05.90,Seropositive rheum arthr unsp mult sites,08,I12
M05.90,Seropositive rheum arthr unsp mult sites,08,I69
M05.91,Seropositive rheum arthr unsp shoulder,08,I12
M05.91,Seropositive rheum arthr unsp shoulder,08,I69
M05.92,Seropositive rheum arthr unsp upper arm,08,I12
M05.92,Seropositive rheum arthr unsp upper arm,08,I69
M05.93,Seropositive rheum arthr unsp forearm,08,I12
M05.93,Seropositive rheum arthr unsp forearm,08,I69
M05.94,Seropositive rheum arthritis unsp hand,08,~I02
M05.94,Seropositive rheum arthritis unsp hand,08,I12
M05.94,Seropositive rheum arthritis unsp hand,08,I30
M05.94,Seropositive rheum arthritis unsp hand,08,I69
M05.95,Seropositive rheum arthr unsp pelv thigh,08,I12
M05.95,Seropositive rheum arthr unsp pelv thigh,08,I69
M05.96,Seropositive rheum arthr unsp low leg,08,I12
M05.96,Seropositive rheum arthr unsp low leg,08,I69
M05.97,Seropositive rheum arthr unsp ankle foot,08,I12
M05.97,Seropositive rheum arthr unsp ankle foot,08,I69
M05.98,Seropositive rheum arthritis unsp other,08,I12
M05.98,Seropositive rheum arthritis unsp other,08,I69
M05.99,Seropositive rheum arthr unsp unsp site,08,I12
M05.99,Seropositive rheum arthr unsp unsp site,08,I69
M06.00,Seronegative rheum arthritis mult sites,08,I12
M06.00,Seronegative rheum arthritis mult sites,08,I66
M06.01,Seronegative rheum arthritis shoulder,08,I12
M06.01,Seronegative rheum arthritis shoulder,08,I66
M06.02,Seronegative rheum arthritis upper arm,08,I12
M06.02,Seronegative rheum arthritis upper arm,08,I66
M06.03,Seronegative rheum arthritis forearm,08,I12
M06.03,Seronegative rheum arthritis forearm,08,I66
M06.04,Seronegative rheumatoid arthritis hand,08,~I02
M06.04,Seronegative rheumatoid arthritis hand,08,I12
M06.04,Seronegative rheumatoid arthritis hand,08,I30
M06.04,Seronegative rheumatoid arthritis hand,08,I66
M06.05,Seronegative rheum arthr pelv rgn & thgh,08,I12
M06.05,Seronegative rheum arthr pelv rgn & thgh,08,I66
M06.06,Seronegative rheum arthritis low leg,08,I12
M06.06,Seronegative rheum arthritis low leg,08,I66
M06.07,Seronegative rheum arthritis ankle foot,08,I12
M06.07,Seronegative rheum arthritis ankle foot,08,I66
M06.08,Seronegative rheumatoid arthritis other,08,I12
M06.08,Seronegative rheumatoid arthritis other,08,I66
M06.09,Seronegative rheum arthritis site unsp,08,I12
M06.09,Seronegative rheum arthritis site unsp,08,I66
M06.10,Adult-onset Still's disease mult sites,08,I12
M06.10,Adult-onset Still's disease mult sites,08,I66
M06.11,Adult-onset Still's disease shoulder,08,I12
M06.11,Adult-onset Still's disease shoulder,08,I66
M06.12,Adult-onset Still's disease upper arm,08,I12
M06.12,Adult-onset Still's disease upper arm,08,I66
M06.13,Adult-onset Still's disease arm,08,I12
M06.13,Adult-onset Still's disease arm,08,I66
M06.14,Adult-onset Still's disease hand,08,~I02
M06.14,Adult-onset Still's disease hand,08,I12
M06.14,Adult-onset Still's disease hand,08,I30
M06.14,Adult-onset Still's disease hand,08,I66
M06.15,Adult-onset Still's dis pelv rgn & thgh,08,I12
M06.15,Adult-onset Still's dis pelv rgn & thgh,08,I66
M06.16,Adult-onset Still's disease lower leg,08,I12
M06.16,Adult-onset Still's disease lower leg,08,I66
M06.17,Adult-onset Still's disease ankle & foot,08,I12
M06.17,Adult-onset Still's disease ankle & foot,08,I66
M06.18,Adult-onset Still's disease other,08,I12
M06.18,Adult-onset Still's disease other,08,I66
M06.19,Adult-onset Still's disease site unsp,08,I12
M06.19,Adult-onset Still's disease site unsp,08,I66
M06.20,Rheumatoid bursitis multiple sites,08,I12
M06.20,Rheumatoid bursitis multiple sites,08,I69
M06.21,Rheumatoid bursitis shoulder region,08,I12
M06.21,Rheumatoid bursitis shoulder region,08,I69
M06.22,Rheumatoid bursitis upper arm,08,I12
M06.22,Rheumatoid bursitis upper arm,08,I69
M06.23,Rheumatoid bursitis forearm,08,I12
M06.23,Rheumatoid bursitis forearm,08,I69
M06.24,Rheumatoid bursitis hand,08,~I02
M06.24,Rheumatoid bursitis hand,08,I12
M06.24,Rheumatoid bursitis hand,08,I30
M06.24,Rheumatoid bursitis hand,08,I69
M06.25,Rheumatoid bursitis pelv rgn & thgh,08,I12
M06.25,Rheumatoid bursitis pelv rgn & thgh,08,I69
M06.26,Rheumatoid bursitis lower leg,08,I12
M06.26,Rheumatoid bursitis lower leg,08,I69
M06.27,Rheumatoid bursitis ankle and foot,08,I12
M06.27,Rheumatoid bursitis ankle and foot,08,I69
M06.28,Rheumatoid bursitis other,08,I12
M06.28,Rheumatoid bursitis other,08,I69
M06.29,Rheumatoid bursitis site unspecified,08,I12
M06.29,Rheumatoid bursitis site unspecified,08,I69
M06.30,Rheumatoid nodule multiple sites,08,I12
M06.30,Rheumatoid nodule multiple sites,08,I66
M06.31,Rheumatoid nodule shoulder region,08,I12
M06.31,Rheumatoid nodule shoulder region,08,I66
M06.32,Rheumatoid nodule upper arm,08,I12
M06.32,Rheumatoid nodule upper arm,08,I66
M06.33,Rheumatoid nodule forearm,08,I12
M06.33,Rheumatoid nodule forearm,08,I66
M06.34,Rheumatoid nodule hand,08,~I02
M06.34,Rheumatoid nodule hand,08,I12
M06.34,Rheumatoid nodule hand,08,I30
M06.34,Rheumatoid nodule hand,08,I66
M06.35,Rheumatoid nodule pelvic region & thigh,08,I12
M06.35,Rheumatoid nodule pelvic region & thigh,08,I66
M06.36,Rheumatoid nodule lower leg,08,I12
M06.36,Rheumatoid nodule lower leg,08,I66
M06.37,Rheumatoid nodule ankle and foot,08,I12
M06.37,Rheumatoid nodule ankle and foot,08,I66
M06.38,Rheumatoid nodule other,08,I12
M06.38,Rheumatoid nodule other,08,I66
M06.39,Rheumatoid nodule site unspecified,08,I12
M06.39,Rheumatoid nodule site unspecified,08,I66
M06.40,Inflammatory polyarthropathy mult sites,08,I12
M06.40,Inflammatory polyarthropathy mult sites,08,I69
M06.41,Inflammatory polyarthropathy shoulder,08,I12
M06.41,Inflammatory polyarthropathy shoulder,08,I69
M06.42,Inflammatory polyarthropathy upper arm,08,I12
M06.42,Inflammatory polyarthropathy upper arm,08,I69
M06.43,Inflammatory polyarthropathy forearm,08,I12
M06.43,Inflammatory polyarthropathy forearm,08,I69
M06.44,Inflammatory polyarthropathy hand,08,~I02
M06.44,Inflammatory polyarthropathy hand,08,I12
M06.44,Inflammatory polyarthropathy hand,08,I30
M06.44,Inflammatory polyarthropathy hand,08,I69
M06.45,Inflammatory polyarthropathy pelv thigh,08,I12
M06.45,Inflammatory polyarthropathy pelv thigh,08,I69
M06.46,Inflammatory polyarthropathy lower leg,08,I12
M06.46,Inflammatory polyarthropathy lower leg,08,I69
M06.47,Inflammatory polyarthropathy ankle foot,08,I12
M06.47,Inflammatory polyarthropathy ankle foot,08,I69
M06.48,Inflammatory polyarthropathy other,08,I12
M06.48,Inflammatory polyarthropathy other,08,I69
M06.49,Inflammatory polyarthropathy site unsp,08,I12
M06.49,Inflammatory polyarthropathy site unsp,08,I69
M06.80,Oth spec rheumatoid arthritis mult sites,08,I12
M06.80,Oth spec rheumatoid arthritis mult sites,08,I69
M06.81,Oth spec rheumatoid arthritis shoulder,08,I12
M06.81,Oth spec rheumatoid arthritis shoulder,08,I69
M06.82,Oth spec rheumatoid arthritis upper arm,08,I12
M06.82,Oth spec rheumatoid arthritis upper arm,08,I69
M06.83,Oth spec rheumatoid arthritis forearm,08,I12
M06.83,Oth spec rheumatoid arthritis forearm,08,I69
M06.84,Oth spec rheumatoid arthritis hand,08,~I02
M06.84,Oth spec rheumatoid arthritis hand,08,I12
M06.84,Oth spec rheumatoid arthritis hand,08,I30
M06.84,Oth spec rheumatoid arthritis hand,08,I69
M06.85,Oth spec rheumatoid arthritis pelv thigh,08,I12
M06.85,Oth spec rheumatoid arthritis pelv thigh,08,I69
M06.86,Oth spec rheumatoid arthritis lower leg,08,I12
M06.86,Oth spec rheumatoid arthritis lower leg,08,I69
M06.87,Oth spec rheumatoid arthritis ankle foot,08,I12
M06.87,Oth spec rheumatoid arthritis ankle foot,08,I69
M06.88,Oth spec rheumatoid arthritis other,08,I12
M06.88,Oth spec rheumatoid arthritis other,08,I69
M06.89,Oth spec rheumatoid arthritis site unsp,08,I12
M06.89,Oth spec rheumatoid arthritis site unsp,08,I69
M06.90,Rheumatoid arthritis unsp multiple sites,08,I12
M06.90,Rheumatoid arthritis unsp multiple sites,08,I66
M06.91,Rheumatoid arthritis unsp shoulder,08,I12
M06.91,Rheumatoid arthritis unsp shoulder,08,I66
M06.92,Rheumatoid arthritis unsp upper arm,08,I12
M06.92,Rheumatoid arthritis unsp upper arm,08,I66
M06.93,Rheumatoid arthritis unsp forearm,08,I12
M06.93,Rheumatoid arthritis unsp forearm,08,I66
M06.94,Rheumatoid arthritis unsp hand,08,~I02
M06.94,Rheumatoid arthritis unsp hand,08,I12
M06.94,Rheumatoid arthritis unsp hand,08,I30
M06.94,Rheumatoid arthritis unsp hand,08,I66
M06.95,Rheumatoid arthr unsp pelv rgn & thgh,08,I12
M06.95,Rheumatoid arthr unsp pelv rgn & thgh,08,I66
M06.96,Rheumatoid arthritis unsp lower leg,08,I12
M06.96,Rheumatoid arthritis unsp lower leg,08,I66
M06.97,Rheumatoid arthritis unsp ankle foot,08,I12
M06.97,Rheumatoid arthritis unsp ankle foot,08,I66
M06.98,Rheumatoid arthritis unsp other,08,I12
M06.98,Rheumatoid arthritis unsp other,08,I66
M06.99,Rheumatoid arthritis unsp unsp site,08,I12
M06.99,Rheumatoid arthritis unsp unsp site,08,I66
M07.00,Distal IPJ psoriatic arthropathy mult,08,I66
M07.04,Distal IPJ psoriatic arthropathy hand,08,~I02
M07.04,Distal IPJ psoriatic arthropathy hand,08,I30
M07.04,Distal IPJ psoriatic arthropathy hand,08,I66
M07.07,Distal IPJ psoriatic arthropathy foot,08,I66
M07.09,Distal IPJ psoriatic arthrpthy sit unsp,08,I66
M07.10,Arthritis mutilans mult sites (L40.5+),08,I66
M07.11,Arthritis mutilans shoulder (L40.5+),08,I66
M07.12,Arthritis mutilans upper arm (L40.5+),08,I66
M07.13,Arthritis mutilans forearm (L40.5+),08,I66
M07.14,Arthritis mutilans hand (L40.5+),08,~I02
M07.14,Arthritis mutilans hand (L40.5+),08,I30
M07.14,Arthritis mutilans hand (L40.5+),08,I66
M07.15,Arthr mutilans pelv rgn & thgh (L40.5+),08,I66
M07.16,Arthritis mutilans lower leg (L40.5+),08,I66
M07.17,Arthritis mutilans ankle foot (L40.5+),08,I66
M07.18,Arthritis mutilans other (L40.5+),08,I66
M07.19,Arthritis mutilans site unsp (L40.5+),08,I66
M07.2,Psoriatic spondylitis (L40.5+),08,I66
M07.30,Oth psor arthropathy mult sites (L40.5+),08,I66
M07.31,Oth psor arthropathy shoulder (L40.5+),08,I66
M07.32,Oth psor arthropathy upper arm (L40.5+),08,I66
M07.33,Oth psor arthropathy forearm (L40.5+),08,I66
M07.34,Oth psor arthropathy hand (L40.5+),08,~I02
M07.34,Oth psor arthropathy hand (L40.5+),08,I30
M07.34,Oth psor arthropathy hand (L40.5+),08,I66
M07.35,Oth psor arthropathy pelv thigh (L40.5+),08,I66
M07.36,Oth psor arthropathy lower leg (L40.5+),08,I66
M07.37,Oth psor arthropathy ankle foot (L40.5+),08,I66
M07.38,Oth psor arthropathy other (L40.5+),08,I66
M07.39,Oth psor arthropathy site unsp (L40.5+),08,I66
