code,description,mdc,adrg
35713-01,Diathermy of lesion of pelvic cavity,13,N12
35713-02,Rupture of ovarian cyst or abscess,13,N07
35713-02,Rupture of ovarian cyst or abscess,13,N12
35713-03,Ovarian drilling,13,N07
35713-03,Ovarian drilling,13,N12
35713-04,"Ovarian cystectomy, unilateral",13,N07
35713-04,"Ovarian cystectomy, unilateral",13,N12
35713-05,Wedge resection of ovary,10,K09
35713-05,Wedge resection of ovary,13,N07
35713-05,Wedge resection of ovary,13,N12
35713-06,Partial oophorectomy,13,N07
35713-06,Partial oophorectomy,13,N12
35713-07,"Oophorectomy, unilateral",10,K09
35713-07,"Oophorectomy, unilateral",13,N05
35713-07,"Oophorectomy, unilateral",13,N12
35713-08,"Partial salpingectomy, unilateral",13,N07
35713-08,"Partial salpingectomy, unilateral",13,N12
35713-09,"Salpingectomy, unilateral",13,N07
35713-09,"Salpingectomy, unilateral",13,N12
35713-11,"Salpingo-oophorectomy, unilateral",13,N05
35713-11,"Salpingo-oophorectomy, unilateral",13,N12
35713-12,Salpingotomy,13,N07
35713-12,Salpingotomy,13,N12
35713-14,Excision of lesion of pelvic cavity,06,G12
35713-14,Excision of lesion of pelvic cavity,09,J11
35713-14,Excision of lesion of pelvic cavity,10,K09
35713-14,Excision of lesion of pelvic cavity,13,N11
35713-14,Excision of lesion of pelvic cavity,17,R01
35713-14,Excision of lesion of pelvic cavity,17,R02
35717-00,"Ovarian cystectomy, bilateral",13,N07
35717-00,"Ovarian cystectomy, bilateral",13,N12
35717-01,"Oophorectomy, bilateral",09,J11
35717-01,"Oophorectomy, bilateral",10,K09
35717-01,"Oophorectomy, bilateral",13,N05
35717-01,"Oophorectomy, bilateral",13,N12
35717-02,"Partial salpingectomy, bilateral",13,N07
35717-02,"Partial salpingectomy, bilateral",13,N12
35717-03,"Salpingectomy, bilateral",13,N07
35717-03,"Salpingectomy, bilateral",13,N12
35717-04,"Salpingo-oophorectomy, bilateral",09,J11
35717-04,"Salpingo-oophorectomy, bilateral",13,N05
35717-04,"Salpingo-oophorectomy, bilateral",13,N12
35720-00,Debulking of lesion of pelvic cavity,06,G12
35720-00,Debulking of lesion of pelvic cavity,13,N07
35720-00,Debulking of lesion of pelvic cavity,13,N12
35729-00,Laparoscopic transposition of ovary,13,N07
35729-00,Laparoscopic transposition of ovary,13,N12
35729-00,Laparoscopic transposition of ovary,21A,W03
35729-00,Laparoscopic transposition of ovary,21B,X06
35729-01,Transposition of ovary,13,N07
35729-01,Transposition of ovary,13,N12
35729-01,Transposition of ovary,21A,W03
35729-01,Transposition of ovary,21B,X06
35750-00,Lap assisted vaginal hysterectomy,13,N04
35750-00,Lap assisted vaginal hysterectomy,13,N12
35759-00,Control postop haem foll gyn surg NEC,05,F21
35759-00,Control postop haem foll gyn surg NEC,06,G12
35759-00,Control postop haem foll gyn surg NEC,09,J11
35759-00,Control postop haem foll gyn surg NEC,11,L09
35759-00,Control postop haem foll gyn surg NEC,12,M06
35759-00,Control postop haem foll gyn surg NEC,13,N11
35759-00,Control postop haem foll gyn surg NEC,17,R01
35759-00,Control postop haem foll gyn surg NEC,17,R02
35759-00,Control postop haem foll gyn surg NEC,21A,W04
35759-00,Control postop haem foll gyn surg NEC,21B,X04
35759-00,Control postop haem foll gyn surg NEC,21B,X05
35759-00,Control postop haem foll gyn surg NEC,21B,X06
36500-00,Partial adrenalectomy,10,K03
36500-01,"Total adrenalectomy, unilateral",09,J11
36500-01,"Total adrenalectomy, unilateral",10,K03
36500-02,"Total adrenalectomy, bilateral",09,J11
36500-02,"Total adrenalectomy, bilateral",10,K03
36503-00,Kidney transplantation,11,L10
36503-01,Autotransplantation of kidney,11,L03
36503-01,Autotransplantation of kidney,11,L04
36503-01,Autotransplantation of kidney,11,L10
36503-01,Autotransplantation of kidney,21A,W03
36503-01,Autotransplantation of kidney,21B,X06
36516-00,"Lap complete nephrectomy, unilateral",11,L03
36516-00,"Lap complete nephrectomy, unilateral",11,L04
36516-00,"Lap complete nephrectomy, unilateral",21A,W03
36516-00,"Lap complete nephrectomy, unilateral",21B,X06
36516-01,"Complete nephrectomy, unilateral",11,L03
36516-01,"Complete nephrectomy, unilateral",11,L04
36516-01,"Complete nephrectomy, unilateral",21A,W03
36516-01,"Complete nephrectomy, unilateral",21B,X06
36516-02,"Lap complete nephrectomy, bilateral",11,L03
36516-02,"Lap complete nephrectomy, bilateral",11,L04
36516-02,"Lap complete nephrectomy, bilateral",21A,W03
36516-02,"Lap complete nephrectomy, bilateral",21B,X06
36516-03,"Complete nephrectomy, bilateral",11,L03
36516-03,"Complete nephrectomy, bilateral",11,L04
36516-03,"Complete nephrectomy, bilateral",21A,W03
36516-03,"Complete nephrectomy, bilateral",21B,X06
36516-04,"Lap nephrectomy trnsplnt, living donor",11,L03
36516-04,"Lap nephrectomy trnsplnt, living donor",11,L04
36516-04,"Lap nephrectomy trnsplnt, living donor",21A,W03
36516-04,"Lap nephrectomy trnsplnt, living donor",21B,X06
36516-05,Nephrectomy transplantation living donor,11,L03
36516-05,Nephrectomy transplantation living donor,11,L04
36516-05,Nephrectomy transplantation living donor,21A,W03
36516-05,Nephrectomy transplantation living donor,21B,X06
36516-06,Nephrectomy for transplantation cadaver,11,L03
36516-06,Nephrectomy for transplantation cadaver,11,L04
36516-06,Nephrectomy for transplantation cadaver,21A,W03
36516-06,Nephrectomy for transplantation cadaver,21B,X06
36519-00,Lap nephrectomy R/O transplanted kidney,11,L03
36519-00,Lap nephrectomy R/O transplanted kidney,11,L04
36519-00,Lap nephrectomy R/O transplanted kidney,21A,W03
36519-00,Lap nephrectomy R/O transplanted kidney,21B,X06
36519-01,Nephrectomy for R/O transplanted kidney,11,L03
36519-01,Nephrectomy for R/O transplanted kidney,11,L04
36519-01,Nephrectomy for R/O transplanted kidney,21A,W03
36519-01,Nephrectomy for R/O transplanted kidney,21B,X06
36519-02,Lap nephrectomy prev surg same kidney,11,L03
36519-02,Lap nephrectomy prev surg same kidney,11,L04
36519-02,Lap nephrectomy prev surg same kidney,21A,W03
36519-02,Lap nephrectomy prev surg same kidney,21B,X06
36519-03,Nephrectomy prev surg same kidney,11,L03
36519-03,Nephrectomy prev surg same kidney,11,L04
36519-03,Nephrectomy prev surg same kidney,21A,W03
36519-03,Nephrectomy prev surg same kidney,21B,X06
36522-00,Laparoscopic partial nephrectomy,11,L03
36522-00,Laparoscopic partial nephrectomy,11,L04
36522-00,Laparoscopic partial nephrectomy,17,R01
36522-00,Laparoscopic partial nephrectomy,17,R02
36522-00,Laparoscopic partial nephrectomy,21A,W03
36522-00,Laparoscopic partial nephrectomy,21B,X06
36522-01,Partial nephrectomy,11,L03
36522-01,Partial nephrectomy,11,L04
36522-01,Partial nephrectomy,17,R01
36522-01,Partial nephrectomy,17,R02
36522-01,Partial nephrectomy,21A,W03
36522-01,Partial nephrectomy,21B,X06
36522-02,Other closed partial nephrectomy,11,L03
36522-02,Other closed partial nephrectomy,11,L04
36522-02,Other closed partial nephrectomy,17,R01
36522-02,Other closed partial nephrectomy,17,R02
36522-02,Other closed partial nephrectomy,21A,W03
36522-02,Other closed partial nephrectomy,21B,X06
36525-00,Lap prt nephrectomy prev surg kidney,11,L03
36525-00,Lap prt nephrectomy prev surg kidney,11,L04
36525-00,Lap prt nephrectomy prev surg kidney,17,R01
36525-00,Lap prt nephrectomy prev surg kidney,17,R02
36525-00,Lap prt nephrectomy prev surg kidney,21A,W03
36525-00,Lap prt nephrectomy prev surg kidney,21B,X06
36525-01,Prt nephrectomy prev surg same kidney,11,L03
36525-01,Prt nephrectomy prev surg same kidney,11,L04
36525-01,Prt nephrectomy prev surg same kidney,17,R01
36525-01,Prt nephrectomy prev surg same kidney,17,R02
36525-01,Prt nephrectomy prev surg same kidney,21A,W03
36525-01,Prt nephrectomy prev surg same kidney,21B,X06
36525-02,Oth prt nephrectomy complic surg kidny,11,L03
36525-02,Oth prt nephrectomy complic surg kidny,11,L04
36525-02,Oth prt nephrectomy complic surg kidny,17,R01
36525-02,Oth prt nephrectomy complic surg kidny,17,R02
36525-02,Oth prt nephrectomy complic surg kidny,21A,W03
36525-02,Oth prt nephrectomy complic surg kidny,21B,X06
36528-00,Laparoscopic radical nephrectomy,11,L03
36528-00,Laparoscopic radical nephrectomy,11,L04
36528-00,Laparoscopic radical nephrectomy,21A,W03
36528-00,Laparoscopic radical nephrectomy,21B,X06
36528-01,Radical nephrectomy,10,K03
36528-01,Radical nephrectomy,11,L03
36528-01,Radical nephrectomy,11,L04
36528-01,Radical nephrectomy,21A,W03
36528-01,Radical nephrectomy,21B,X06
36529-00,Rad nephrectomy complic prev surg kidny,10,K03
36529-00,Rad nephrectomy complic prev surg kidny,11,L03
36529-00,Rad nephrectomy complic prev surg kidny,11,L04
36529-00,Rad nephrectomy complic prev surg kidny,21A,W03
36529-00,Rad nephrectomy complic prev surg kidny,21B,X06
36531-00,Laparoscopic nephroureterectomy,11,L03
36531-00,Laparoscopic nephroureterectomy,11,L04
36531-00,Laparoscopic nephroureterectomy,21A,W03
36531-00,Laparoscopic nephroureterectomy,21B,X06
36531-01,Nephroureterectomy,11,L03
36531-01,Nephroureterectomy,11,L04
36531-01,Nephroureterectomy,21A,W03
36531-01,Nephroureterectomy,21B,X06
36533-00,Nephuretectomy complic prev surg kidny,11,L03
36533-00,Nephuretectomy complic prev surg kidny,11,L04
36533-00,Nephuretectomy complic prev surg kidny,21A,W03
36533-00,Nephuretectomy complic prev surg kidny,21B,X06
36537-00,Exploration of perinephric area,11,L03
36537-00,Exploration of perinephric area,11,L04
36537-00,Exploration of perinephric area,12,M06
36537-00,Exploration of perinephric area,13,N11
36537-00,Exploration of perinephric area,17,R01
36537-00,Exploration of perinephric area,17,R02
36537-00,Exploration of perinephric area,21A,W03
36537-00,Exploration of perinephric area,21B,X06
36537-01,Exploration of kidney,08,I12
36537-01,Exploration of kidney,08,I28
36537-01,Exploration of kidney,11,L03
36537-01,Exploration of kidney,11,L04
36537-01,Exploration of kidney,17,R01
36537-01,Exploration of kidney,17,R02
36537-02,Percutaneous drainage perinephric area,11,L03
36537-02,Percutaneous drainage perinephric area,11,L04
36537-02,Percutaneous drainage perinephric area,21A,W03
36537-02,Percutaneous drainage perinephric area,21B,X06
36540-00,Nephrolithotomy w removal 1 or 2 calculi,08,I12
36540-00,Nephrolithotomy w removal 1 or 2 calculi,08,I28
36540-00,Nephrolithotomy w removal 1 or 2 calculi,11,L03
36540-00,Nephrolithotomy w removal 1 or 2 calculi,11,L04
36540-00,Nephrolithotomy w removal 1 or 2 calculi,17,R01
36540-00,Nephrolithotomy w removal 1 or 2 calculi,17,R02
36543-00,Nephrolithotomy w removal >= 3 calculi,08,I12
36543-00,Nephrolithotomy w removal >= 3 calculi,08,I28
36543-00,Nephrolithotomy w removal >= 3 calculi,11,L03
36543-00,Nephrolithotomy w removal >= 3 calculi,11,L04
36543-00,Nephrolithotomy w removal >= 3 calculi,17,R01
36543-00,Nephrolithotomy w removal >= 3 calculi,17,R02
36546-00,ESWL of urinary tract,11,L43
36549-00,Ureterolithotomy,11,L03
36549-00,Ureterolithotomy,11,L04
36549-00,Ureterolithotomy,21A,W03
36549-00,Ureterolithotomy,21B,X06
36549-01,Laparoscopic ureterolithotomy,11,L03
36549-01,Laparoscopic ureterolithotomy,11,L04
36549-01,Laparoscopic ureterolithotomy,21A,W03
36549-01,Laparoscopic ureterolithotomy,21B,X06
36552-00,Nephrostomy,11,L03
36552-00,Nephrostomy,11,L04
36552-00,Nephrostomy,21A,W03
36552-00,Nephrostomy,21B,X06
36552-01,Pyelostomy,11,L03
36552-01,Pyelostomy,11,L04
36552-01,Pyelostomy,21A,W03
36552-01,Pyelostomy,21B,X06
36558-00,Laparoscopic excision of renal cyst,11,L03
36558-00,Laparoscopic excision of renal cyst,11,L04
36558-00,Laparoscopic excision of renal cyst,21A,W03
36558-00,Laparoscopic excision of renal cyst,21B,X06
36558-01,Excision of renal cyst,11,L03
36558-01,Excision of renal cyst,11,L04
36558-01,Excision of renal cyst,21A,W03
36558-01,Excision of renal cyst,21B,X06
36558-02,Other local excision renal lesion/tissue,11,L03
36558-02,Other local excision renal lesion/tissue,11,L04
36558-02,Other local excision renal lesion/tissue,21A,W03
36558-02,Other local excision renal lesion/tissue,21B,X06
36564-00,Laparoscopic pyeloplasty,11,L03
36564-00,Laparoscopic pyeloplasty,11,L04
36564-00,Laparoscopic pyeloplasty,21A,W03
36564-00,Laparoscopic pyeloplasty,21B,X06
36564-01,Pyeloplasty,11,L03
36564-01,Pyeloplasty,11,L04
36564-01,Pyeloplasty,21A,W03
36564-01,Pyeloplasty,21B,X06
36570-00,"Lap pyeloplty prev surg ren pelv, kidney",11,L03
36570-00,"Lap pyeloplty prev surg ren pelv, kidney",11,L04
36570-00,"Lap pyeloplty prev surg ren pelv, kidney",21A,W03
36570-00,"Lap pyeloplty prev surg ren pelv, kidney",21B,X06
36570-01,"Pyeloplasty prev surg ren pelvis, kidney",11,L03
36570-01,"Pyeloplasty prev surg ren pelvis, kidney",11,L04
36570-01,"Pyeloplasty prev surg ren pelvis, kidney",21A,W03
36570-01,"Pyeloplasty prev surg ren pelvis, kidney",21B,X06
36573-00,Laparoscopic repair of divided ureter,11,L03
36573-00,Laparoscopic repair of divided ureter,11,L04
36573-00,Laparoscopic repair of divided ureter,21A,W03
36573-00,Laparoscopic repair of divided ureter,21B,X06
36573-01,Repair of divided ureter,11,L03
36573-01,Repair of divided ureter,11,L04
36573-01,Repair of divided ureter,21A,W03
36573-01,Repair of divided ureter,21B,X06
36579-00,Laparoscopic partial ureterectomy,11,L03
36579-00,Laparoscopic partial ureterectomy,11,L04
36579-00,Laparoscopic partial ureterectomy,12,M06
36579-00,Laparoscopic partial ureterectomy,13,N08
36579-00,Laparoscopic partial ureterectomy,21A,W03
36579-00,Laparoscopic partial ureterectomy,21B,X06
36579-01,Partial ureterectomy,11,L03
36579-01,Partial ureterectomy,11,L04
36579-01,Partial ureterectomy,12,M06
36579-01,Partial ureterectomy,13,N11
36579-01,Partial ureterectomy,21A,W03
36579-01,Partial ureterectomy,21B,X06
36579-02,Laparoscopic complete ureterectomy,11,L03
36579-02,Laparoscopic complete ureterectomy,11,L04
36579-02,Laparoscopic complete ureterectomy,21A,W03
36579-02,Laparoscopic complete ureterectomy,21B,X06
36579-03,Complete ureterectomy,11,L03
36579-03,Complete ureterectomy,11,L04
36579-03,Complete ureterectomy,21A,W03
36579-03,Complete ureterectomy,21B,X06
36585-00,Lap trnsplnt ureter into skin unilateral,11,L03
36585-00,Lap trnsplnt ureter into skin unilateral,11,L04
36585-00,Lap trnsplnt ureter into skin unilateral,12,M06
36585-00,Lap trnsplnt ureter into skin unilateral,13,N08
36585-00,Lap trnsplnt ureter into skin unilateral,17,R01
36585-00,Lap trnsplnt ureter into skin unilateral,17,R02
36585-00,Lap trnsplnt ureter into skin unilateral,21A,W03
36585-00,Lap trnsplnt ureter into skin unilateral,21B,X06
36585-01,"Transplantation ureter into skin, uni",11,L03
36585-01,"Transplantation ureter into skin, uni",11,L04
36585-01,"Transplantation ureter into skin, uni",12,M06
36585-01,"Transplantation ureter into skin, uni",13,N11
36585-01,"Transplantation ureter into skin, uni",17,R01
36585-01,"Transplantation ureter into skin, uni",17,R02
36585-01,"Transplantation ureter into skin, uni",21A,W03
36585-01,"Transplantation ureter into skin, uni",21B,X06
36585-02,Lap transplantation ureter into skin bil,11,L03
36585-02,Lap transplantation ureter into skin bil,11,L04
36585-02,Lap transplantation ureter into skin bil,12,M06
36585-02,Lap transplantation ureter into skin bil,13,N08
36585-02,Lap transplantation ureter into skin bil,17,R01
36585-02,Lap transplantation ureter into skin bil,17,R02
36585-02,Lap transplantation ureter into skin bil,21A,W03
36585-02,Lap transplantation ureter into skin bil,21B,X06
36585-03,Transplantation of ureter into skin bil,11,L03
36585-03,Transplantation of ureter into skin bil,11,L04
36585-03,Transplantation of ureter into skin bil,12,M06
36585-03,Transplantation of ureter into skin bil,13,N11
36585-03,Transplantation of ureter into skin bil,17,R01
36585-03,Transplantation of ureter into skin bil,17,R02
36585-03,Transplantation of ureter into skin bil,21A,W03
36585-03,Transplantation of ureter into skin bil,21B,X06
36588-00,"Lap re-impl ureter into bladder, uni",11,L03
36588-00,"Lap re-impl ureter into bladder, uni",11,L04
36588-00,"Lap re-impl ureter into bladder, uni",21A,W03
36588-00,"Lap re-impl ureter into bladder, uni",21B,X06
36588-01,Reimplantation ureter into bladder uni,11,L03
36588-01,Reimplantation ureter into bladder uni,11,L04
36588-01,Reimplantation ureter into bladder uni,21A,W03
36588-01,Reimplantation ureter into bladder uni,21B,X06
36588-02,"Lap re-impl ureter into bladder, bil",11,L03
36588-02,"Lap re-impl ureter into bladder, bil",11,L04
36588-02,"Lap re-impl ureter into bladder, bil",21A,W03
36588-02,"Lap re-impl ureter into bladder, bil",21B,X06
36588-03,"Reimplantation ureter into bladder, bil",11,L03
36588-03,"Reimplantation ureter into bladder, bil",11,L04
36588-03,"Reimplantation ureter into bladder, bil",21A,W03
36588-03,"Reimplantation ureter into bladder, bil",21B,X06
36591-00,Lap re-impl ureter in bladder flap uni,11,L03
36591-00,Lap re-impl ureter in bladder flap uni,11,L04
36591-00,Lap re-impl ureter in bladder flap uni,21A,W03
36591-00,Lap re-impl ureter in bladder flap uni,21B,X06
36591-01,"Re-impl ureter into bladder w flap, uni",11,L03
36591-01,"Re-impl ureter into bladder w flap, uni",11,L04
36591-01,"Re-impl ureter into bladder w flap, uni",21A,W03
36591-01,"Re-impl ureter into bladder w flap, uni",21B,X06
36591-02,Lap re-impl ureter in bladder w flap bil,11,L03
36591-02,Lap re-impl ureter in bladder w flap bil,11,L04
36591-02,Lap re-impl ureter in bladder w flap bil,21A,W03
36591-02,Lap re-impl ureter in bladder w flap bil,21B,X06
36591-03,"Re-impl ureter into bladder w flap, bil",11,L03
36591-03,"Re-impl ureter into bladder w flap, bil",11,L04
36591-03,"Re-impl ureter into bladder w flap, bil",21A,W03
36591-03,"Re-impl ureter into bladder w flap, bil",21B,X06
36591-04,Re-impl ureter in blader psoas htch uni,11,L03
36591-04,Re-impl ureter in blader psoas htch uni,11,L04
36591-04,Re-impl ureter in blader psoas htch uni,21A,W03
36591-04,Re-impl ureter in blader psoas htch uni,21B,X06
36591-05,Re-impl ureter in bladder psoas htch bil,11,L03
36591-05,Re-impl ureter in bladder psoas htch bil,11,L04
36591-05,Re-impl ureter in bladder psoas htch bil,21A,W03
36591-05,Re-impl ureter in bladder psoas htch bil,21B,X06
36594-00,"Lap trnsplnt ureter into intestine, uni",11,L03
36594-00,"Lap trnsplnt ureter into intestine, uni",11,L04
36594-00,"Lap trnsplnt ureter into intestine, uni",12,M06
36594-00,"Lap trnsplnt ureter into intestine, uni",13,N08
36594-00,"Lap trnsplnt ureter into intestine, uni",17,R01
36594-00,"Lap trnsplnt ureter into intestine, uni",17,R02
36594-00,"Lap trnsplnt ureter into intestine, uni",21A,W03
36594-00,"Lap trnsplnt ureter into intestine, uni",21B,X06
36594-01,Transplantation ureter into intest uni,11,L03
